,CB9_AGECAT_SERVE_0,CB9_AGECAT_SERVE_1,CB9_AGECAT_SERVE_2,CB9_AGECAT_SERVE_3,CB9_AGECAT_SERVE_4,CB9_AGECAT_SERVE_5,CB9_AGECAT_SERVE_SA,CB9_METH_CASEID,CB9_PRGM_AUSPICE_EXP,CB9_RVNU_CENTER_FUND_COMBO,CB9_RVNU_CHRG,CB9_RVNU_CNTRBTNS,CB9_RVNU_GOVT_FEDERAL,CB9_RVNU_GOVT_LOCAL,CB9_RVNU_GOVT_STATE,CB9_RVNU_PUBLIC_PRIVATE_MIX,CB9_SERVE_0TO3YRS,CB9_SERVE_0TO5YRS,CB9_SERVE_3TO5YRS,WF9_A12_COLLENROLL,WF9_A13_COURSEOBS,WF9_A14_FUFILL_REQ,WF9_A17_CULTTRAIN,WF9_A18_HELP_SUP,WF9_A19_HRS_SKILLS,WF9_A20_DEMSKILLS_OBS,WF9_ATTITUDES_PMS_PROG,WF9_ATTITUDES_PMS_PROG_IMP,WF9_ATTITUDES_PMS_TOT_TRAD,WF9_ATTITUDES_PMS_TOT_TRAD_IMP,WF9_ATTITUDES_PMS_TRAD,WF9_ATTITUDES_PMS_TRAD_IMP,WF9_C1_MOSTOFTEN,WF9_C5_OVER4HR_TRAIN,WF9_CAREER_CERT,WF9_CAREER_CERT_CDA,WF9_CAREER_CERT_ECE,WF9_CAREER_EXPERIENCE,WF9_CAREER_HBPAID,WF9_CAREER_PROFASSOC,WF9_CAREER_REASON,WF9_CAREER_SEARCH,WF9_CAREER_SEARCH_WHY,WF9_CAREER_UNION,WF9_CB_COMM_POVERTY_DENSITY,WF9_CB_COMM_URBAN_DENSITY,WF9_CESD7_CUT,WF9_CESD7_IMP_FLAG,WF9_CESD7_TOT,WF9_CHAR_CH_6TO12,WF9_CHAR_CH_UNDER5,WF9_CHAR_COUNTRY_BORN,WF9_CHAR_EDUC,WF9_CHAR_EDUC_MAJOR,WF9_CHAR_FIRSTYRUS,WF9_CHAR_GENDER,WF9_CHAR_GOVT_PRGM,WF9_CHAR_HEALTH_INSRNCE,WF9_CHAR_HHINCOME,WF9_CHAR_HHINCOME_WORK,WF9_CHAR_HISP,WF9_CHAR_LANG,WF9_CHAR_MARITAL,WF9_CHAR_RACE,WF9_CHAR_YEAR_BORN,WF9_CL11_INTERPRETER_PRCNTCH,WF9_CL1_NUM_STAFF,WF9_CL2_A_ANY_STAFF_BLACK,WF9_CL2_B_ANY_STAFF_HISP,WF9_CL2_C_ANY_STAFF_WHITE,WF9_CL2_D_ANY_STAFF_ASIAN,WF9_CL5_NUM_CHCLASS,WF9_CL6A_A_PRCNT_CHCLASS_WHITE,WF9_CL6A_B_PRCNT_CHCLASS_BLACK,WF9_CL6A_C_PRCNT_CHCLASS_ASIAN,WF9_CL6A_D_PRCNT_CHCLASS_MIXED,WF9_CL6_PRCNT_CHCLASS_HISP,WF9_CL8A_FOOD_PRCNTCH,WF9_CLASSRM_3TO5,WF9_CLASSRM_UNDER3,WF9_CL_LANG_NONENGLISH_PRCNTCH,WF9_COMPLETE_DATE,WF9_D11_DEPRESSED,WF9_D11_EAT,WF9_D11_EFFORT,WF9_D11_GETGOING,WF9_D11_MIND,WF9_D11_RESTLESS,WF9_D11_SAD,WF9_D12_PAINT,WF9_D13_CRY,WF9_D14_HIT,WF9_D15_PUZZLE,WF9_D1_BEBAD,WF9_D1_DISAGREE,WF9_D1_DISPARENTS,WF9_D1_IDEAS,WF9_D1_OBEDIENCE,WF9_D1_OBEY,WF9_D1_OBEYTEACH,WF9_D1_POV,WF9_D1_PRETENDING,WF9_D1_RIGHT,WF9_DIS_HHCB_C,WF9_E20_SRHEALTH,WF9_G_ACTIVITY_IT_A,WF9_G_ACTIVITY_IT_B,WF9_G_ACTIVITY_IT_C,WF9_G_ACTIVITY_IT_D,WF9_G_ACTIVITY_IT_E,WF9_G_ACTIVITY_IT_F,WF9_G_ACTIVITY_IT_G,WF9_G_ACTIVITY_IT_I,WF9_G_ACTIVITY_PK_A,WF9_G_ACTIVITY_PK_B,WF9_G_ACTIVITY_PK_C,WF9_G_ACTIVITY_PK_D,WF9_G_ACTIVITY_PK_E,WF9_G_ACTIVITY_PK_F,WF9_G_ACTIVITY_PK_G,WF9_G_ACTIVITY_PK_I,WF9_INTERACTIONS_TOT,WF9_METH_2INTVWF,WF9_METH_CASEID,WF9_METH_DATA_SOURCE,WF9_METH_FILEVERSION,WF9_METH_PUBSCHFLAG,WF9_METH_VPSUPU,WF9_METH_VSTRATUMPU,WF9_METH_WEIGHT,WF9_MODE,WF9_PROFDEV_CLASSRMSTAFF,WF9_PROFDEV_COACH,WF9_PROFDEV_COURSE,WF9_PROFDEV_HELP_COST,WF9_PROFDEV_HELP_TIME,WF9_PROFDEV_HELP_TUITION,WF9_PROFDEV_HS_ONLINE,WF9_PROFDEV_MEETING,WF9_PROFDEV_TOPIC_HS,WF9_PROFDEV_TOPIC_NONHS,WF9_PROFDEV_WRKSHP,WF9_PROFDEV_WRKSHP_TYPE,WF9_QUEXLANG,WF9_REGION,WF9_WEIGHT_CLSM,WF9_WORK_BEHAVIOR,WF9_WORK_BEHAVIOR_SKILLS,WF9_WORK_BGCHK_DISCOURAGE,WF9_WORK_BGCHK_EASY,WF9_WORK_BGCHK_PROTECT,WF9_WORK_CH_HAPPY,WF9_WORK_CH_STRESS,WF9_WORK_CLASSES,WF9_WORK_CRCLM,WF9_WORK_DISABLED,WF9_WORK_FT,WF9_WORK_HELP_AVAILABLE,WF9_WORK_HRS_CAT,WF9_WORK_LANG_FAMILIES,WF9_WORK_LANG_PRCNT,WF9_WORK_LEARNING_SKILLS,WF9_WORK_MONTHS,WF9_WORK_MOVE_CLASSROOMS,WF9_WORK_PLAN,WF9_WORK_PLAN_WHEN,WF9_WORK_PRNTS_APPRCTE,WF9_WORK_PRNTS_BLAME,WF9_WORK_PRNTS_LATE,WF9_WORK_PRNTS_TALK,WF9_WORK_RESPECT,WF9_WORK_REVIEW,WF9_WORK_ROLE,WF9_WORK_SCREENTIME,WF9_WORK_TEAMWORK,WF9_WORK_WAGE,WF9_WORK_WAGE_IMP,WF9_WORK_YRS
4782,1,1,1,1,1,1,1,83277990,1,1,1,2,2,2,1,4,1,1,1,2,-2,1,1,1,5,1,20,0,26,0,16,0,-2,1,2,2,1,3,2,1,3,1,1,2,3,1,-1,-99,-1.0,1,-1,1,5,1,1987,2,-1,8,-1,-1,2,2,1,2,1987,5,4,1,1,1,2,20,45,20,-1,-1,35,-1,1,1,15,19-JUN-2019,-1,-1,-1,-1,-1,-1,-1,1,4,2,2,2,3,3,5,2,5,4,4,5,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,2,4,2,4,2,2,3,0,93277991,1,22-OCT-2021,0,1315,13,238.6702762117,2,2,1,2,2,1,1,2,2,1,6,1,1,1,1,139.6398186625,2,4,3,3,1,3,1,2,1,2,1,1,5,1,-2,4,12,1,1,2,3,1,3,2,1,1,2,3,1,-1.0,0,13
4783,0,0,1,1,1,0,0,83278030,4,8,1,1,2,2,2,1,1,1,1,2,-2,1,2,2,5,1,15,0,30,0,15,0,-2,-2,2,2,1,6,2,1,3,2,-2,2,2,1,0,0,0.0,0,0,1,8,4,1964,2,2,5,5,6,2,2,2,1,1964,0,1,2,2,1,2,6,100,0,0,0,0,0,1,1,0,08-APR-2019,1,1,1,1,1,1,1,1,4,2,1,2,3,3,3,2,5,5,3,3,1,4,2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,6,1,2,2,2,4,0,93278031,1,22-OCT-2021,0,2001,20,366.8853394167,2,1,2,2,2,2,1,1,2,1,2,1,1,1,2,141.6957495467,2,4,3,3,1,3,1,2,2,2,1,1,5,1,-2,4,12,1,1,2,3,1,2,2,1,1,2,4,1,11.73317307693,0,14
4784,1,1,1,1,1,1,1,83278050,2,7,1,2,1,1,1,3,1,1,1,1,1,1,1,-1,4,1,24,0,25,0,19,0,-2,1,4,1,1,4,1,2,6,2,-2,2,3,1,0,0,0.0,2,2,3,5,1,2003,2,1,7,3,5,1,1,2,1,1987,25,3,2,1,1,2,8,-2,-1,-1,13,88,13,1,1,88,31-MAY-2019,1,1,1,1,1,1,1,1,4,2,1,5,5,4,5,1,5,4,5,5,4,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,4,0,93278051,1,22-OCT-2021,0,223,2,387.7011494711,2,2,2,2,2,1,1,1,2,1,4,1,2,1,3,218.0297740966,3,3,4,1,1,3,1,4,1,2,1,1,5,2,70,3,12,1,1,2,3,1,3,2,1,1,2,4,1,12.5,0,10
4785,1,1,1,1,1,1,1,83278120,3,4,1,1,2,2,1,3,1,1,1,2,-2,1,2,1,3,2,17,0,28,0,15,0,-2,-2,3,1,2,1,2,2,2,2,-2,2,1,1,0,0,1.0,2,1,1,3,-2,1988,2,1,2,2,5,2,2,1,1,1988,0,4,1,3,1,3,24,83,8,4,4,0,-2,1,0,4,13-JUN-2019,1,1,2,1,1,1,1,1,4,2,3,2,2,3,4,3,4,4,3,5,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,2,3,5,1,3,3,0,93278121,1,22-OCT-2021,0,713,7,253.5025073583,2,1,2,2,2,1,2,-2,2,2,4,1,2,1,1,153.0288195964,2,3,3,1,1,3,1,2,2,2,1,1,5,1,-2,3,12,1,1,4,3,1,2,1,2,1,2,3,1,7.5,0,5
4786,0,0,0,1,1,0,0,83278130,3,2,1,2,2,1,2,2,0,1,1,2,-2,2,2,2,3,1,13,0,35,0,18,0,-2,1,1,2,2,4,1,2,5,2,-2,2,1,3,0,0,3.0,1,1,1,8,1,1985,2,2,5,5,6,2,2,2,1,1985,0,1,2,2,1,2,7,86,0,0,14,0,0,1,0,0,20-MAY-2019,1,1,3,1,1,2,1,4,4,2,1,3,1,2,3,4,5,4,3,4,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,3,2,3,2,2,3,1,93278131,1,22-OCT-2021,0,2306,23,194.1304997304,2,1,1,2,2,1,1,1,2,1,4,1,1,1,2,57.0396356602,3,2,2,3,2,3,2,1,1,2,1,2,5,1,-2,2,12,1,2,-2,3,1,3,2,2,1,2,3,1,12.76,0,4
4787,0,0,0,1,1,0,0,83278130,3,2,1,2,2,1,2,2,0,1,1,2,-2,1,1,1,2,1,15,0,29,0,14,0,-2,1,1,2,2,3,2,2,1,1,5,2,1,3,0,0,0.0,1,2,1,7,1,1983,2,2,2,3,5,2,2,2,1,1983,0,2,2,2,1,2,8,100,-1,-1,-1,0,0,1,0,0,07-MAY-2019,1,1,1,1,1,1,1,1,4,2,1,2,2,3,3,2,4,4,3,4,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,3,2,3,2,2,4,1,93278132,1,22-OCT-2021,0,2306,23,194.1304997304,2,1,1,2,2,2,2,2,2,1,4,1,2,1,2,57.0396356602,3,4,3,3,2,3,2,2,1,2,1,2,6,1,-2,5,9,1,1,2,3,1,1,2,2,1,2,3,1,16.75675675676,0,4
4788,0,0,1,1,1,1,1,83278160,1,4,1,-1,-1,-1,1,3,1,1,1,2,-2,1,1,2,5,1,21,0,25,0,16,0,-2,1,1,2,2,4,1,2,1,1,2,2,2,2,1,0,11.0,0,0,1,4,-2,1989,2,2,4,1,1,2,2,1,1,1989,0,2,2,2,1,2,20,90,5,-1,-1,5,15,1,0,0,10-APR-2019,3,3,1,3,2,3,3,1,4,2,1,4,4,4,5,2,4,3,4,4,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,6,3,2,4,3,3,2,4,4,0,93278161,1,22-OCT-2021,0,2809,28,131.2007379312,2,1,2,2,2,2,2,-2,2,2,7,1,1,1,3,77.7496616473,3,1,4,2,1,3,1,1,1,2,1,4,5,1,-2,2,12,1,1,4,3,2,3,2,2,1,2,3,2,10.0,0,10
4789,1,1,1,1,1,1,1,83278200,2,7,1,2,1,1,1,5,1,1,1,2,2,1,2,1,5,2,15,0,28,0,13,0,-2,1,1,2,2,2,1,2,3,2,-2,2,3,1,1,0,9.0,1,0,1,5,4,1986,2,2,2,2,1,2,2,1,2,1986,21,5,1,3,1,3,14,-2,-2,-2,-2,21,0,1,0,29,22-JUN-2019,2,2,4,2,2,2,2,1,4,2,2,2,3,3,1,2,4,3,4,4,2,3,2,-2,-2,-2,-2,-2,-2,-2,-2,5,3,3,3,4,4,4,4,3,0,93278201,1,22-OCT-2021,0,2007,20,115.6952820139,2,2,1,1,2,2,2,2,1,1,1,1,2,1,3,65.6363073496,1,3,2,4,1,3,1,4,1,2,1,1,6,2,-2,4,12,1,1,2,3,1,2,1,2,1,2,4,1,2.22222222222,0,6
4790,0,1,1,0,1,0,0,83278330,1,8,1,1,2,2,2,2,1,1,1,2,-2,-2,-2,1,4,2,18,0,34,0,22,0,-2,1,1,2,2,2,2,2,3,2,-2,2,2,1,0,0,3.0,2,2,1,3,-2,1988,2,2,8,1,1,2,2,1,1,1988,0,1,2,2,1,2,13,92,0,8,0,0,0,1,0,8,28-MAY-2019,1,1,4,1,1,1,1,1,4,4,3,3,4,3,3,5,5,5,4,4,4,1,2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,3,5,1,3,2,2,2,0,93278331,1,22-OCT-2021,0,405,4,86.6127631404,1,-2,2,2,-2,-2,-2,1,2,1,-2,2,-2,1,3,86.5853689376,2,5,3,2,2,3,1,1,1,2,1,4,5,1,-2,5,12,1,1,2,3,1,2,2,2,1,2,3,2,9.25,0,3
4791,0,1,1,1,1,1,1,83278400,3,1,1,1,2,2,1,2,1,1,1,2,-2,2,1,2,2,2,20,0,20,0,10,0,-2,1,1,2,2,1,2,2,3,2,-2,2,2,1,0,0,2.0,0,0,1,5,4,2003,2,2,2,2,1,2,1,1,1,1998,0,3,3,1,1,3,9,56,11,11,11,-2,0,0,1,0,15-APR-2019,2,1,1,1,1,2,1,1,1,2,1,2,4,4,4,1,2,3,5,3,2,1,2,2,2,3,5,4,4,2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,0,93278401,1,22-OCT-2021,0,2805,28,98.6970261764,2,1,1,2,2,1,2,1,2,1,7,1,2,1,4,38.1650249375,3,5,3,3,2,3,2,2,1,2,1,2,5,4,95,5,12,1,1,2,3,1,2,2,2,1,1,4,2,13.22,0,3
4792,0,0,1,1,1,0,0,83278480,3,8,1,1,2,2,2,2,1,1,1,2,-2,1,1,2,4,1,20,0,25,0,15,0,-2,-2,2,2,1,3,1,2,1,1,2,2,1,1,0,0,4.0,0,0,1,8,2,1983,2,2,2,3,4,2,2,2,1,1983,0,2,2,2,1,2,13,62,-1,-1,8,31,0,1,1,8,11-MAR-2019,2,1,1,1,2,3,1,1,4,2,1,3,4,4,4,2,4,4,4,4,2,-999,3,-2,-2,-2,-2,-2,-2,-2,-2,3,3,1,3,3,2,2,2,4,0,93278481,1,22-OCT-2021,0,2608,26,484.5825367009,2,2,2,2,2,2,2,1,2,1,7,1,2,1,1,486.1845068038,2,1,4,2,1,3,2,1,2,2,1,2,3,1,-2,1,12,1,1,2,1,1,1,2,2,1,2,3,1,19.72789115647,0,3
4793,0,0,0,1,1,0,0,83278490,6,7,1,2,1,1,1,5,0,1,1,2,-2,2,2,2,3,1,20,0,25,0,15,0,-2,2,1,2,2,2,2,2,6,2,-2,2,2,1,0,0,0.0,2,0,1,8,2,1973,2,2,2,4,6,2,2,4,1,1973,0,3,2,1,1,2,17,-2,-2,-2,-2,-2,0,1,0,6,25-MAR-2019,1,1,1,1,1,1,1,1,3,1,1,2,4,4,4,3,4,3,4,4,3,-999,2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,2,4,2,3,3,3,2,0,93278491,1,22-OCT-2021,0,801,8,136.8463646448,2,2,1,2,2,2,2,2,1,1,5,1,2,1,1,80.0652760241,3,3,3,3,2,3,3,1,1,1,2,2,2,-1,-2,3,5,1,1,2,3,2,1,2,2,1,2,4,2,15.0,0,1
4794,1,1,1,1,1,1,1,83278560,1,8,1,1,2,2,2,4,1,1,1,2,-2,1,1,2,2,1,19,0,26,0,15,0,2,-2,1,2,2,5,2,2,3,1,2,2,1,2,0,0,3.0,1,0,1,6,1,1974,2,2,5,4,5,2,2,2,1,1974,0,3,2,2,1,2,17,76,0,12,6,0,0,1,0,12,08-APR-2019,1,1,1,3,2,1,1,1,4,2,1,3,4,4,2,3,4,3,5,4,2,3,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,5,3,4,2,2,4,1,93278561,1,22-OCT-2021,0,2914,29,1933.8577846981,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,433.9307207828,2,2,4,1,1,3,2,1,2,2,1,3,5,1,-2,2,12,1,1,2,3,1,1,2,3,1,2,4,2,15.61,0,13
4795,1,1,1,1,1,1,1,83278560,1,8,1,1,2,2,2,4,1,1,1,2,-2,1,1,1,3,1,19,0,23,0,12,0,-2,2,1,2,2,2,1,1,3,2,-2,2,1,2,0,0,0.0,0,0,1,7,1,1995,2,2,8,2,2,2,2,1,1,1995,0,2,1,2,1,2,14,-2,-2,-1,-2,7,0,0,1,7,09-APR-2019,1,1,1,1,1,1,1,1,4,2,1,2,4,4,3,1,3,3,4,4,3,4,2,3,3,3,4,4,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,4,1,93278562,1,22-OCT-2021,0,2914,29,1933.8577846981,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,433.9307207828,1,4,3,2,1,3,2,1,1,2,1,1,5,4,-2,4,12,1,1,2,3,1,1,2,1,1,2,4,1,13.2,0,6
4796,0,0,1,1,0,0,0,83278610,1,1,1,2,-1,2,1,1,1,1,1,2,2,2,1,2,5,2,20,0,29,0,19,0,-2,2,1,2,2,4,2,2,6,1,13,2,2,1,0,0,6.0,0,0,1,7,2,1960,2,2,1,2,1,2,2,1,2,1960,0,2,1,3,3,3,8,0,100,0,-1,0,25,1,1,0,14-JUN-2019,2,2,2,2,1,2,2,1,4,2,2,4,4,4,4,2,5,4,4,4,4,3,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,3,3,3,3,3,3,0,93278611,1,22-OCT-2021,0,1704,17,586.8515157857,1,2,1,1,2,2,2,1,2,1,21,1,1,1,4,221.0875355839,1,5,2,2,1,3,3,1,1,2,1,2,5,1,-2,5,12,1,1,4,3,1,1,1,2,2,2,3,2,14.0,0,3
4797,0,0,1,1,1,0,0,83278790,4,8,1,1,2,2,2,1,1,1,1,2,-2,1,2,1,4,1,20,0,23,0,13,0,-2,-2,4,1,1,2,2,2,3,1,1,2,2,1,0,0,5.0,0,0,1,8,1,1981,2,2,2,3,1,2,1,1,1,1981,0,4,2,2,1,1,24,83,0,0,17,0,0,1,0,29,03-MAY-2019,1,1,2,1,3,3,1,1,2,1,1,2,4,4,4,2,4,3,5,3,2,3,2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,2,5,2,5,2,2,2,0,93278791,1,22-OCT-2021,0,1206,12,74.4836324769,1,1,2,2,2,1,1,1,2,1,7,1,1,1,4,28.0605950614,3,4,3,2,2,3,2,2,2,2,1,1,4,4,95,3,11,1,1,4,3,2,3,2,1,1,2,4,1,19.36159079017,0,8
4798,0,0,0,1,1,1,1,83278900,3,1,1,1,2,2,1,5,0,1,1,2,-2,1,1,1,5,1,21,0,21,0,12,0,-2,1,2,2,1,5,1,1,6,2,-2,2,2,1,0,0,0.0,0,0,1,7,2,1971,2,2,8,4,5,2,2,2,1,1971,0,1,2,2,1,2,24,50,0,0,-2,-2,0,1,0,4,05-MAR-2019,1,1,1,1,1,1,1,1,4,2,1,2,4,4,5,2,4,2,4,4,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,3,2,2,2,2,4,0,93278901,1,22-OCT-2021,0,205,2,95.2954434117,2,1,1,2,1,1,1,1,2,1,4,1,1,1,2,37.2261299437,3,4,3,2,1,3,3,2,1,1,1,1,5,1,-2,5,12,1,1,4,3,2,3,3,2,1,2,4,2,11.53846153847,0,5
4799,0,0,0,1,1,1,1,83278940,4,2,1,2,2,1,2,4,0,1,1,2,-2,-2,-2,2,5,2,20,0,30,0,20,0,-2,-2,3,1,2,4,1,2,1,2,-2,2,1,1,0,0,0.0,0,0,1,5,1,1980,2,2,5,3,1,1,1,2,1,1980,0,1,2,1,2,2,20,-2,10,-2,-2,45,0,1,0,0,29-MAY-2019,1,1,1,1,1,1,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,4,4,4,4,4,4,3,0,93278941,1,22-OCT-2021,1,902,9,391.8329493133,1,-2,2,2,-2,-2,-2,1,2,1,-2,2,-2,1,4,147.6172060462,1,5,2,2,2,3,3,1,2,2,1,1,5,-1,100,5,12,1,1,2,3,1,1,2,1,1,1,4,1,18.0,0,13
4800,1,1,1,1,1,1,1,83279110,1,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,16,0,33,0,19,0,-2,2,4,1,1,2,1,2,4,1,6,2,2,1,0,0,7.0,0,0,1,5,4,1994,2,2,8,3,5,1,2,2,8,1994,0,1,3,1,3,3,12,33,0,0,42,25,17,0,1,17,20-MAY-2019,3,1,2,2,2,2,2,1,4,2,1,4,3,3,2,3,5,4,4,4,3,1,2,2,2,1,4,6,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,4,0,93279111,1,22-OCT-2021,0,2901,29,1041.422802068,2,1,2,1,2,2,2,1,1,1,4,1,2,1,1,406.206401959,3,3,3,3,1,3,3,3,1,2,1,3,5,2,-2,2,12,3,1,2,2,3,2,2,4,1,2,3,4,15.0,0,8
4801,1,1,1,1,1,1,1,83279150,3,6,1,2,1,2,1,4,1,1,1,2,-2,-2,-2,1,5,2,17,0,29,0,16,0,-2,-2,1,2,2,1,2,2,3,2,-2,2,3,1,0,0,1.0,2,0,1,5,1,2003,2,2,8,5,6,1,2,1,1,1998,0,2,3,1,3,3,4,-1,25,-1,-1,75,0,1,1,0,08-JUN-2019,1,1,1,1,1,2,1,1,4,2,1,3,3,3,4,3,4,3,4,3,3,1,3,-2,-2,-2,-2,-2,-2,-2,-2,4,4,3,3,5,3,5,4,4,0,93279151,1,22-OCT-2021,0,1503,15,82.3409487783,2,-2,2,2,-2,-2,-2,2,2,1,-2,2,-2,1,4,31.020721517,2,2,3,3,1,3,2,1,2,2,1,1,5,1,-2,2,12,2,1,2,3,1,2,2,2,1,1,3,1,10.0,0,5
4802,0,0,0,1,1,0,0,83279200,3,8,1,2,2,2,2,1,0,1,1,2,-2,1,2,1,2,1,18,0,26,0,14,0,-2,1,1,2,2,5,1,2,1,1,1,2,3,1,0,0,2.0,1,0,1,7,2,1975,2,1,5,2,4,2,2,2,1,1975,0,2,2,2,1,2,16,-1,-1,-1,-1,-1,0,1,0,13,14-AUG-2019,1,1,2,1,2,1,1,1,4,2,1,2,2,4,4,2,4,4,4,4,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,2,2,2,2,2,4,0,93279201,1,22-OCT-2021,0,2101,21,49.5268972166,2,1,1,2,2,2,2,2,2,1,2,1,1,1,4,29.0419339387,1,5,4,1,1,3,1,2,1,2,2,1,1,1,-2,5,12,1,1,4,3,1,2,2,1,2,2,4,1,15.78947368422,0,13
4803,1,1,1,1,1,1,1,83279210,1,5,1,2,1,2,1,5,1,1,1,2,-2,2,2,2,5,1,24,0,21,0,15,0,-2,2,2,2,1,4,-1,1,3,2,-2,2,2,1,0,0,3.0,1,1,1,7,1,1988,2,2,1,4,7,2,1,2,2,1988,0,3,1,1,2,2,12,-2,-2,-1,-2,-2,0,0,1,0,30-MAY-2019,1,2,2,1,1,2,1,1,4,2,1,3,4,5,5,1,4,4,5,5,3,3,2,3,3,3,4,5,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,4,1,93279211,1,22-OCT-2021,0,223,2,756.3634032092,2,2,1,2,2,1,2,1,1,1,1,1,1,1,3,141.7842429765,3,1,4,3,1,3,2,4,1,2,1,1,6,2,95,1,12,3,2,-2,3,2,1,2,1,-1,2,4,1,-1.0,0,3
4804,1,1,1,1,1,1,1,83279210,1,5,1,2,1,2,1,5,1,1,1,1,2,1,1,1,3,2,22,0,23,0,15,0,-2,1,1,2,2,2,1,2,3,1,4,2,2,1,0,0,2.0,0,0,1,5,4,1995,2,2,1,1,1,1,2,2,8,1995,0,2,1,1,1,3,12,50,17,-1,33,-2,0,0,1,0,30-MAY-2019,1,2,1,1,1,2,1,1,4,2,1,4,3,4,5,1,4,4,5,5,2,4,1,3,2,2,4,5,2,3,3,-2,-2,-2,-2,-2,-2,-2,-2,4,1,93279212,1,22-OCT-2021,0,223,2,756.3634032092,2,2,2,2,2,2,1,2,2,1,7,1,2,1,3,141.7842429765,3,3,4,3,1,3,1,2,1,2,1,2,6,1,-2,2,12,2,1,2,3,1,2,2,1,1,1,4,2,9.0,0,2
4805,1,1,1,1,1,1,1,83279430,1,1,1,2,2,2,1,2,1,1,1,2,-2,1,1,1,2,2,21,0,24,0,15,0,-2,-2,2,2,1,6,2,2,3,2,-2,2,1,1,0,0,0.0,0,0,1,7,1,1967,2,2,1,2,1,2,2,1,1,1967,0,2,3,3,1,3,21,90,-1,-1,-1,10,0,1,0,10,23-MAR-2019,1,1,1,1,1,1,1,1,4,2,3,4,4,4,4,2,4,3,5,4,2,4,2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,2,5,1,3,2,2,3,0,93279431,1,22-OCT-2021,0,306,3,356.963554525,2,2,1,2,-1,-1,1,1,1,1,3,1,1,1,2,210.9683386791,3,3,4,1,1,3,1,2,2,2,1,3,5,1,-2,1,12,1,1,4,1,1,1,1,1,2,2,4,1,12.0,0,16
4806,0,0,0,1,1,0,0,83279470,4,7,2,2,1,2,1,5,0,1,1,1,2,1,2,2,4,2,20,0,31,0,21,0,-2,2,2,2,1,3,1,2,3,1,1,2,3,1,1,0,14.0,1,1,1,7,4,1986,2,1,1,2,1,2,2,1,2,1986,0,2,1,2,2,2,20,-1,95,-1,-1,5,-2,1,0,0,15-APR-2019,3,1,3,4,4,3,3,1,4,2,1,4,4,4,4,5,5,5,4,4,2,4,1,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,3,2,3,2,2,4,0,93279471,1,22-OCT-2021,0,2201,22,157.2705720214,2,1,1,1,2,1,2,2,2,1,17,1,1,1,3,82.2531076457,3,5,1,3,2,3,3,1,1,2,1,5,5,2,-2,6,10,1,1,2,2,3,3,2,2,1,2,3,4,14.25,0,5
4807,1,1,1,1,1,1,1,83279500,1,1,1,2,-1,-1,1,4,1,1,1,2,-2,-2,-2,2,2,2,16,0,37,0,23,0,-2,1,1,2,2,1,2,2,2,2,-2,2,3,1,0,0,3.0,0,1,1,4,-2,2003,2,2,7,-1,5,2,2,1,2,1998,0,2,1,2,2,2,14,0,79,7,7,7,0,1,0,0,24-MAY-2019,1,2,3,1,1,1,1,1,4,2,1,5,4,3,4,5,5,5,4,1,3,3,1,-2,-2,-2,-2,-2,-2,-2,-2,4,2,1,5,5,4,5,4,4,0,93279501,1,22-OCT-2021,0,2705,27,81.88563885,1,-2,2,2,-2,-2,-2,1,2,1,-2,2,-2,1,3,87.8963384382,1,5,2,2,1,3,1,2,1,2,1,1,5,1,-2,5,2,1,1,4,3,1,1,1,1,1,2,3,1,8.0,0,1
